,loss,accuracy,val_loss,val_accuracy
0,0.6546346143161844,0.7664042115211487,0.6126836956815517,0.7765957713127136
1,0.584846487664801,0.7664042115211487,0.5412556579772462,0.7765957713127136
2,0.5079585077568615,0.7664042115211487,0.4409807876069495,0.7765957713127136
3,0.3947636535161436,0.7979002594947815,0.32276423307175334,0.8510638475418091
4,0.27887064758248215,0.887139081954956,0.21800712480189952,0.9255319237709045
5,0.1831822529865375,0.9501312375068665,0.14569064245579091,0.9627659320831299
6,0.12070404392058455,0.9763779640197754,0.10265799437431579,0.9734042286872864
7,0.08453775558063364,0.9790025949478149,0.07741724018086778,0.9840425252914429
8,0.06422940035181957,0.9816272854804993,0.0766669142436474,0.9734042286872864
9,0.05615743300498627,0.9816272854804993,0.05789712039714164,0.978723406791687
10,0.05282259801417354,0.9763779640197754,0.062193979925297675,0.9734042286872864
11,0.05096558126525616,0.9842519760131836,0.051850349503628754,0.978723406791687
12,0.036840342034114,0.9947506785392761,0.05655247060225365,0.9734042286872864
13,0.038077494432646145,0.9868766665458679,0.049882419407367706,0.978723406791687
14,0.04536614806105302,0.9790025949478149,0.05407304911220327,0.9840425252914429
15,0.03214443860431336,0.9895012974739075,0.11008218081390604,0.957446813583374
16,0.03189291809917748,0.9921259880065918,0.04421543012908165,0.978723406791687
17,0.03301750050535,0.9816272854804993,0.051885564197251134,0.9840425252914429
18,0.02398933427227451,0.9921259880065918,0.051088429353338606,0.9840425252914429
19,0.022828612816361147,0.9947506785392761,0.050193172027456,0.9893617033958435
20,0.023217476826170924,0.9895012974739075,0.06335868856849823,0.9734042286872864
21,0.022758340575485404,0.9895012974739075,0.08815869776175377,0.9680851101875305
22,0.02785703965665631,0.9895012974739075,0.06364526264765795,0.9734042286872864
23,0.020500545410727815,0.9921259880065918,0.043555761469488447,0.9840425252914429
24,0.015294135042180227,1.0,0.07980969163807149,0.9734042286872864
25,0.025378100288019876,0.9868766665458679,0.038735845502703745,0.9840425252914429
26,0.03164345473833284,0.9868766665458679,0.037216009294733086,0.9734042286872864
27,0.024362874012611554,0.9895012974739075,0.03709428559275384,0.9840425252914429
28,0.017913027096960174,0.9921259880065918,0.04652484801617709,0.9893617033958435
29,0.012709629620496292,1.0,0.05724408804498454,0.978723406791687
30,0.011931256307997885,1.0,0.0488614461563052,0.9893617033958435
31,0.013160824086370431,0.9973753094673157,0.037048377810006444,0.9840425252914429
32,0.013499505756779762,0.9973753094673157,0.04369201017741827,0.9840425252914429
33,0.0110693231461511,1.0,0.04010758778833328,0.9840425252914429
34,0.01506415264084544,0.9947506785392761,0.04351595830806392,0.9840425252914429
35,0.012313223729922078,0.9973753094673157,0.06252804625422713,0.978723406791687
36,0.008160750931642187,1.0,0.04898533909680679,0.9893617033958435
37,0.0074892602530931395,1.0,0.04418257693264713,0.9893617033958435
38,0.007390094687092776,1.0,0.05423938239270702,0.9893617033958435
39,0.0068827246229000525,1.0,0.05768685955356093,0.9893617033958435
40,0.007948173892016954,1.0,0.07727984317201883,0.9734042286872864
41,0.0169537913617513,0.9895012974739075,0.08447129026729058,0.9680851101875305
42,0.01100169828166486,1.0,0.03386910782849535,0.9840425252914429
43,0.010620179973552468,0.9947506785392761,0.04429166261701191,0.9893617033958435
44,0.005439181686220128,1.0,0.0506632667966187,0.9893617033958435
45,0.00500289901108371,1.0,0.0438779982480597,0.9840425252914429
46,0.005920061808607475,1.0,0.05640074629039365,0.9893617033958435
47,0.004622041410949873,1.0,0.05506454221904278,0.9893617033958435
48,0.004163255934601068,1.0,0.05826737394833818,0.9893617033958435
49,0.004400344096182838,1.0,0.043308309101043864,0.9840425252914429
50,0.003278473663153591,1.0,0.060310084689804845,0.9893617033958435
51,0.00345735217070603,1.0,0.05135774697137482,0.9893617033958435
52,0.0032281172165422264,1.0,0.051341077813165305,0.9893617033958435
53,0.0039881669559938895,1.0,0.05549114414470944,0.9893617033958435
54,0.002957363125365203,1.0,0.05851776411439827,0.9893617033958435
