,loss,accuracy,val_loss,val_accuracy
0,2.272453752338377,0.13247863948345184,2.182846689224243,0.0972222238779068
1,2.125994843295497,0.1645299196243286,2.2195130348205567,0.1805555522441864
2,2.0630198238242388,0.22435897588729858,2.014460635185242,0.2222222238779068
3,1.9639685296604776,0.28632479906082153,1.9655041694641113,0.2083333283662796
4,1.8309212953616412,0.3482905924320221,2.0947463512420654,0.2222222238779068
5,1.693497178900955,0.3717948794364929,1.9174938678741456,0.2361111044883728
6,1.6659722012332363,0.3910256326198578,1.72058048248291,0.3333333432674408
7,1.5178905246604202,0.4465811848640442,1.7420763969421387,0.4444444477558136
8,1.5532251158331194,0.4615384638309479,1.6842424631118775,0.3611111044883728
9,1.4921457848997197,0.45512819290161133,1.6694875240325928,0.4444444477558136
10,1.452846351851765,0.4850427210330963,1.6648419141769408,0.375
11,1.376891989993234,0.5213675498962402,1.7247634887695313,0.4027777910232544
12,1.3698152211996226,0.502136766910553,1.6549013614654542,0.3888888955116272
13,1.2738304219694219,0.5555555820465088,1.6603853225708007,0.4583333432674408
14,1.335353347990248,0.5277777910232544,1.6295300722122192,0.375
15,1.2973119917078915,0.5235042572021484,1.577844500541687,0.4166666567325592
16,1.2561883253928943,0.561965823173523,1.6433074712753295,0.4583333432674408
17,1.2575878877925057,0.5534188151359558,1.5322004318237306,0.4861111044883728
18,1.2183929345546625,0.5790598392486572,1.6602064847946167,0.4444444477558136
19,1.252937546143165,0.5405982732772827,1.6544946908950806,0.5
