,loss,accuracy,val_loss,val_accuracy
0,1.3980789910625497,0.3219512104988098,1.338409615887536,0.3811846673488617
1,1.3307667297353312,0.36620208621025085,1.308720416492886,0.40836235880851746
2,1.2984438282272126,0.41080138087272644,1.2845134205288358,0.41881534457206726
3,1.2741605398962306,0.4163762927055359,1.2655799455112882,0.40139374136924744
4,1.2530289499601837,0.4219512343406677,1.2135713828934565,0.4588850140571594
5,1.2112738979818098,0.42996516823768616,1.2050353686014812,0.44634145498275757
6,1.1743977561644976,0.4777003526687622,1.1466456055641174,0.5055749416351318
7,1.1357626594732864,0.49686411023139954,1.1279876960648432,0.5142857432365417
8,1.1130611157998807,0.508362352848053,1.0736925933096144,0.5278745889663696
9,1.064324605921835,0.5358884930610657,1.0607047412130568,0.5341463685035706
10,1.03970642733657,0.5470383167266846,1.0150845845540364,0.5801393985748291
11,1.0046540872768244,0.5735191702842712,0.9712032741970487,0.5867595672607422
12,0.9744284079672982,0.5832752585411072,0.9597989519437155,0.5860627293586731
13,0.9533392961639976,0.6111498475074768,0.9800505770577325,0.5578396916389465
14,0.9339954603632152,0.6073170900344849,0.9216740330060323,0.6118466854095459
15,0.9251941085692482,0.605226457118988,0.962149997552236,0.5846689939498901
16,0.9250395109221495,0.6125435829162598,0.8990346325768365,0.6097561120986938
17,0.9059996009288349,0.6198606491088867,0.9361634651819865,0.6000000238418579
18,0.928118825415701,0.6153309941291809,0.9241040084097121,0.603135883808136
19,0.9054664433002472,0.6108013987541199,0.8818003535270691,0.6445993185043335
20,0.8967682244262629,0.6219512224197388,0.8640050755606757,0.6400696635246277
21,0.8696274423433098,0.6285714507102966,0.8946567376454672,0.6167247295379639
22,0.89422659061927,0.6209059357643127,0.8485196232795715,0.6397212743759155
23,0.8542025470567497,0.6397212743759155,0.8403313027487861,0.6428571343421936
24,0.844155089448138,0.6487804651260376,0.8612872627046373,0.6358885169029236
25,0.8410805465452347,0.6554006934165955,0.8345417711469862,0.6421602964401245
26,0.8421950226876794,0.6327525973320007,0.8380561669667562,0.6487804651260376
27,0.8577935148822305,0.6351916193962097,0.8300190832879808,0.6376306414604187
28,0.8606993219578307,0.6264808177947998,0.8449413279692332,0.6334494948387146
29,0.8419630335390775,0.6470383405685425,0.8418974677721659,0.6536585092544556
30,0.8219823789305803,0.6533101201057434,0.8123729129632314,0.6578397154808044
31,0.8169177356497336,0.6648083329200745,0.8114288747310638,0.6456446051597595
32,0.814825099125141,0.6536585092544556,0.7797335386276245,0.6707317233085632
33,0.813247996091012,0.6466898918151855,0.8466267453299628,0.6466898918151855
34,0.821791643195036,0.6564459800720215,0.800743904378679,0.6602787375450134
35,0.7987432907059633,0.6620209217071533,0.7964842352602217,0.6567944288253784
36,0.8019739859195536,0.6627177596092224,0.7777556114726596,0.6724738478660583
37,0.787799918921567,0.6644599437713623,0.7975912822617425,0.6578397154808044
38,0.816074200727383,0.6613240242004395,0.8488330940405527,0.6498258113861084
39,0.8431799726619122,0.6404181122779846,0.8466250565316942,0.6491289138793945
40,0.7968164095479853,0.6641114950180054,0.7793471548292372,0.6686410903930664
41,0.8002296500297373,0.6595818996429443,0.7791266408231523,0.6689895391464233
42,0.7799372078649673,0.6735191345214844,0.7672681212425232,0.6689895391464233
43,0.753278903491821,0.6825783848762512,0.776772164636188,0.6682927012443542
44,0.7692053600886142,0.6745644807815552,0.7619678709242079,0.6731707453727722
45,0.76714771483418,0.6780487895011902,0.7712818582852682,0.6696864366531372
46,0.7786411396717776,0.6693379878997803,0.7549306154251099,0.6766550540924072
47,0.748158527500538,0.6825783848762512,0.7496814926465353,0.6818815469741821
48,0.7419403529125639,0.6857143044471741,0.741872552368376,0.6815330982208252
49,0.7609007896654282,0.6829268336296082,0.7463597026136186,0.6902438998222351
50,0.7481523641933547,0.6794425249099731,0.7311240997579362,0.689547061920166
51,0.7414202025335425,0.6783972382545471,0.7594749000337389,0.6602787375450134
52,0.7656806004379685,0.6717770099639893,0.7781171898047129,0.6627177596092224
53,0.7377545102755783,0.684669017791748,0.7228922744592031,0.7010452747344971
54,0.7251429321458531,0.689547061920166,0.7383354902267456,0.6888501644134521
55,0.7402851774925139,0.6860626935958862,0.7182497713300917,0.6874564290046692
56,0.7148058434812034,0.6912891864776611,0.7311190929677751,0.687108039855957
57,0.7406109809667807,0.6839721202850342,0.7382042540444268,0.6811846494674683
58,0.7467211775455741,0.6783972382545471,0.7389814158280691,0.6787456274032593
59,0.7568860829707222,0.6693379878997803,0.7034972078270383,0.703484296798706
60,0.7205119480654752,0.6850174069404602,0.7187211943997277,0.6825783848762512
61,0.7241342170105579,0.687108039855957,0.7377186947398715,0.6616724729537964
62,0.7354654676822835,0.6766550540924072,0.7349906464417776,0.6843205690383911
63,0.7466203899749064,0.6780487895011902,0.7074054876963297,0.70243901014328
64,0.7301087295136801,0.6832752823829651,0.7148694826496972,0.6912891864776611
65,0.7066017955645452,0.694425106048584,0.7456369863616096,0.6853658556938171
66,0.7321208864554296,0.6825783848762512,0.7064250144693587,0.693031370639801
67,0.70853074020625,0.6996515393257141,0.6911329693264432,0.7090592384338379
68,0.7063646102823862,0.6947734951972961,0.6968598978386985,0.7080139517784119
69,0.7067812108619703,0.6961672306060791,0.6815954513019986,0.7020906209945679
70,0.7095979980890759,0.696864128112793,0.6750555369589064,0.7174215912818909
71,0.6933291551751127,0.7006968855857849,0.7217404577467177,0.6947734951972961
72,0.6974370475222424,0.7080139517784119,0.719724155134625,0.694425106048584
73,0.7080661207333674,0.701393723487854,0.668282151222229,0.7181184887886047
74,0.6757475806653291,0.712195098400116,0.6944576932324303,0.7118467092514038
75,0.6889500168765463,0.701393723487854,0.6808452208836874,0.7076655030250549
76,0.6834819629632638,0.702787458896637,0.6741238832473755,0.7135888338088989
77,0.6853671393951057,0.7066202163696289,0.6577024161815643,0.7076655030250549
78,0.6660301773805651,0.7205575108528137,0.6604917115635343,0.7292683124542236
79,0.6805281568071984,0.712195098400116,0.6449192133214738,0.7209059000015259
80,0.6656421004064407,0.7114982604980469,0.6750593218538496,0.708710789680481
81,0.6620795919089367,0.7195122241973877,0.654805408583747,0.7142857313156128
