,return,shp,vol,SCG,YGYI,TEUM,GEN,CFMS,ASRT,PTN,SONM,AVCO,USWS,PTE,RMTI,SVRA,HNRG,CSLT,TXMD,GERN,REI,OSG,CCO,TH,LEE,UEC,NEXT,FTK,AGE,GALT,ACRX,PEI,RRD,MLND,TTI,PHUN,MBII,ATHX,CHS,TYME,ANH,XELA,ADMA,EXPR,SB,NR,ECOR,SND,WTI,CASI,NINE,DS,MRKR,PIRS,ABEO,GORO,CRBP,AT
1976,6.127974595818897,13.413557055945496,0.4568493331232152,0.0032028657285188694,0.018387626229666717,0.005366226574754169,0.022125468275049836,0.014877884891890264,0.009398976841884633,0.02049889248602395,0.003263533062832937,0.029217044685586595,0.010147601867540545,0.027681744814811896,0.028136271532026476,0.0008858445144233534,0.026853756173377184,0.011481531422811943,0.011875917474640672,0.014885828631223301,0.015007483978173588,0.012120479489080288,0.013819916381237538,0.012629494743579342,0.03377244269782142,0.02177234351267016,0.015574670114829431,0.020010467378089612,0.03614752645009034,0.033406022168317985,0.022658289436972765,0.027942382289359854,0.013975793127132208,0.0001585296424828062,0.02529664640053344,0.01968668826276239,0.03593873306296097,0.024336480496413196,0.003860665588916875,0.016354425341377297,0.027894538934713015,0.03533674339262796,0.010833618253678182,0.018279829174512513,0.02931242353248874,0.01746351740325383,0.0016261492771744417,0.02086040281796765,0.004101733112543331,0.010548445058301527,0.0005426859006869735,0.016410640575449255,0.033313486341824704,0.035290193724995256,0.023983343523515194,0.003577904781387943,0.031155729225108307,0.016712119199906377
184,6.127091816348496,12.751282038916699,0.4805079048246847,0.025060758941566817,0.020416207673582015,0.02820376989343911,0.025275030797591132,0.004864235633960288,0.026366294195367512,0.024483161742610254,0.0304732737739237,0.010603751184770605,0.023703430412999254,0.0027372687899169562,0.004694910229162171,0.030792148217735037,0.028355883962501525,0.015359621618666407,0.008921525091426819,0.016795763069570018,0.013818160617916948,0.008159664309851844,0.0035561540808356816,0.004778754866188928,0.019380634904178896,0.002491232391341081,0.0002939175190612243,0.022038354647885467,0.026016278242553436,0.00026933742336454955,0.018218323056482584,0.010259374327533252,0.006301928656108421,0.018214278554109196,0.03518021219408851,0.028426768649173376,0.019679448975187846,0.015444681124439913,0.01390546672923317,0.03470178048318783,0.034994891498353456,0.027454269001257896,0.023487269891939076,0.03258417160231717,0.016295045285391326,0.003169393199153625,0.03163462857074341,0.02223678722587051,0.024686431263596754,7.821749616904868e-05,0.034011765102500154,0.009975074692895549,0.0032653842655908545,0.029027607381760856,0.027503723542189207,0.0149836616625002,0.013868761570655645,0.022501129765603523
906,6.123383036167819,13.867280533940631,0.4415705747915487,0.006606615503788755,0.026674709054886118,0.03147784932496655,0.018706786810575454,0.017261548410735947,0.03287812882348202,0.03563890398212177,0.0007299362192283038,0.03771509518326847,0.02118808286270379,0.007041539364796664,0.020112076837528685,0.011205769017157263,0.02398565299179941,0.03617100943910655,0.02513467838616802,0.010067917142303847,0.031052304722052844,0.02290793755177425,0.005813261209641472,0.010591299266323347,0.020303387902114875,0.007927103459842572,0.0166512114010792,0.012435251505727142,0.025138458355772657,0.019299622506693523,0.024627012880791402,0.017379405391846757,0.002152503503422634,0.011634019036851413,0.037224668928449604,0.03789114182029332,0.0017088840352612099,0.005595148403544344,0.0028013614368147146,0.015658368661866994,0.003917459439981207,0.018400317018267776,0.02972365362162576,0.03164607248504875,0.02891589649202376,0.002264774124098987,0.021696980782946698,0.017935563755048935,0.01053136266668852,0.015367832634708303,0.012697209115804367,0.0255351824182583,0.006211327090401987,0.011410266441156213,0.016731052102229846,0.028346257441702476,0.025727484634882357,0.0015526564003439996
594,6.115788776721897,12.813513931988426,0.4772920846836615,0.0021740573811064143,0.03496315197582734,0.019258221515005024,0.03580687536550409,0.024981457633299904,0.021266533320091093,0.009610563835592953,0.004344804871206731,0.01786068004127057,0.01858261102340386,0.003030984860984515,0.011167234374114385,0.009599029509772102,0.018013723121949442,0.012234433668367652,0.014867784972118403,0.017447941323846132,0.033370370340538386,0.003168649875831704,0.0058658606479879815,0.01754632092544954,0.032580438516644286,0.010362973711276376,0.022831287405196986,0.02243831625989641,0.03593733978338677,0.01832566709993949,0.011243517561248658,0.00024911886351398465,0.02683671227775082,0.011244264545757289,0.030087530543553963,0.0038518242054735885,0.021190635645434847,0.03194558200373634,0.030135709631194302,0.009711151655528934,0.008054397151994406,0.03208460196405478,0.017178191630627282,0.0349825671610294,0.015123949108198805,0.033663938222024695,0.021650975313039007,0.031677704683959855,0.024826274200068072,0.006749867980049067,0.03622752436586051,0.010586404222023962,0.01084114287428961,0.01596026192352006,0.0029264619074081746,0.01747692887548454,0.021772568584176717,0.004082879539389824
514,6.108377019307181,12.339696558221902,0.4950184139850009,0.01232837380043072,0.010336438107332133,0.035945276783204694,0.001941817318563343,0.009605270440980536,0.026293007453186832,0.03224205107076256,0.034987245816640575,0.017510918073792753,0.010346237078737872,0.023727154793034527,0.025754435123126543,0.008488027189620054,0.006323817278349832,0.01127973606356501,0.019212203559685753,0.008261158047660493,0.036684608665406515,0.014011705819591396,0.029106523432930215,0.02239682919532941,0.0031370157348530564,0.020577928584977288,0.013122855148108063,0.030752381255296522,0.008666579229125842,0.02094196788525589,0.01418180187142428,0.0043341159607122644,0.01369350295706008,0.026909174606742782,0.013181567726604499,0.003986459411366191,0.011250999933875966,0.008275278691715307,0.03551526636655855,0.02588197684833162,0.01944625116208662,0.03438891017078585,0.01836001454665283,0.03634101954340874,0.03616788767154586,0.02355505850083352,0.007793248863718886,0.020952861579428907,0.013828385289590094,0.016518640215976772,0.00705389920549484,0.001527204447121573,0.004471169524090868,0.03222708918237933,0.01462846392083596,0.005536342567796571,0.023233845824388012,0.032778000459924676
823,6.104711984512303,13.394586253194982,0.45575965312524375,0.010740046445467026,0.03184920824399839,0.03268003816604088,0.011318187188301928,0.01419195870843134,0.024327724364250593,0.020840623058774946,0.020241052609158965,0.014368742215051456,0.02070279491794149,0.032476486945524116,0.02757629927522149,0.020123956547911978,0.0019447445820829678,0.023979148879866765,0.018735471832205263,0.019702657293039307,0.018895840271899077,0.006253324538838238,0.010632800852905954,0.021330094980298937,8.413770249038436e-05,0.0047756823484476065,0.026240089487592988,0.011093781633835518,0.031783191424737685,0.020018681663494416,0.027973401071590468,0.004751493932612574,0.023964815667969343,0.005260154350639275,0.030530745546531065,0.022899467795486305,0.02656268630306339,0.013811864851139628,0.02970461511026784,0.015670148710318195,0.010384326924594033,0.017671048738475293,0.015320176126596684,0.0319674439368309,0.018726872180490836,0.005907680110927226,0.0332149147884222,0.0001986879116874775,0.024391489921386202,0.016664685901290964,5.532323315753749e-05,0.022705100669894725,0.009860107521097746,0.011873359229617252,0.015490509019625755,0.010275656521095137,0.028257242515984306,0.028999215231397906
339,6.10136478110157,13.36872036941264,0.45639108400093165,0.029346666351158762,0.0226245056242633,0.005419864242085606,0.01832760942733675,0.02462821779109994,0.029051810017790194,0.02657129761922517,0.01668061980698306,0.01657192850882736,0.0074589724509683585,0.01217932094868817,0.021788570381005457,0.008833434465554834,0.030841037390024948,0.006889535725373193,0.02087921241942819,0.0036328618575145605,0.03095829295032014,0.011565256758756137,0.010148446876033746,0.003144449919318509,0.010489276910003863,0.02278355030915371,0.018663656326113685,0.006421196116621181,0.005166641779228932,0.01040459190000908,0.03318581389337516,0.026385355630596467,0.027097169412441776,0.004884525492061552,0.029769482408147384,0.022453383831856792,0.03344194497414195,0.030348661774396338,0.01303352426339441,0.013820981024379545,0.007451709339941898,0.03054799032003007,0.025478620180979752,0.02820062619454849,0.009589634853939981,0.01550714489213521,0.017733764248303693,0.01993638506701073,0.02216225430440709,0.010590474732856434,0.028780450170565703,0.022401035894804924,0.01455500563842558,0.017789953509313616,0.007001656738775409,0.028465840473817682,0.018754842354609984,0.009160943507855498
1642,6.09379929835771,13.853150085980074,0.4398854600243501,0.004232338568860359,0.00493603589285964,0.015320594042192786,0.017943491222313847,0.03184457745724467,0.019517773633129037,0.0040041625114577714,0.004299860429851602,0.006387734441738835,0.018291581988458806,0.034806852986273604,0.01550135397787889,0.00970904620233942,0.016224955778273337,0.03267816316426065,0.02438422219451291,0.029037492827853388,0.030012299959187003,0.00825209064589323,0.025987173508313446,0.030997937380887266,0.03150444901315257,0.008345847839915575,0.022306870534064237,0.014379213426468643,0.01061963028647876,0.003779840701307781,0.015054428785061106,0.024523037042258496,0.01509340664441687,0.0030358038443263893,0.027739879280161243,0.018916098512029477,0.011264841768306258,0.0028604983658243426,0.029645906048926203,0.02264909074173167,0.023908298856778944,0.019748791136967148,0.018367203779894942,0.026358027726665387,0.005626061238704858,0.010127612281628397,0.03090799537696395,0.016979370086535113,0.02429908052008823,0.0022045122405942863,0.03215959645274189,0.01249742997913075,0.014450472727860757,0.010108094185413499,0.027123470753525163,0.02449783257545846,0.0268393593949435,0.027708209037894612
96,6.093491885431965,12.646961104922719,0.4818147090734807,0.00022011775048706624,0.03625031265356137,0.02089892004228491,0.03144169925354096,0.03373043683425641,0.034476674763003916,0.02751493348019095,0.014057682461349067,0.00799539432301927,0.003277514236847723,0.016814263344811668,0.028571372550538498,0.0009178233495740776,0.007305837855016824,0.015204976663655688,0.005126503396344354,0.01645706237812596,0.010685818166615527,0.0038272970775440895,0.03723490418202344,0.004132934526750652,0.0001816117869052596,0.031005518163822958,0.01592453582968279,0.025150469173361733,0.012897434899081829,0.004397983591404332,0.023396782885181284,0.017536773449767926,0.001633912731070288,0.013853817091580595,0.010769737318124934,0.028358602756228486,0.03077088203086162,0.03409171878294773,0.028919985246516584,0.016146905824645313,0.005040014895964929,0.02762402660046445,0.02601906913771119,0.022704326002519377,0.01963235666535283,0.014005541927873087,0.03708623082197208,0.02061671158111147,0.015146246749911102,0.029750110505707646,0.021552144744333104,0.013737266187825352,0.024772217620575583,0.002064168612257444,0.033031801173790495,0.004208828369957687,0.024443499166804925,0.007386288385141312
9,6.088127121155728,13.151948488137144,0.46290685571397466,0.006940491308252618,0.023899952998394383,0.018085629873679152,0.033497698092921975,0.01090977266901401,0.014189729099686976,0.026575263586521073,0.020595852306602793,0.021443059924236656,0.034944303004290043,0.017805502322446525,0.006056001947367213,0.024265419321338362,0.030858477971554422,0.005885631627612325,0.0003758564148884299,0.02396246213103563,0.003599502592148972,0.006698708766986474,0.019508109271621152,0.0069622858757664476,0.022103368759129115,0.027960018662959205,0.03315387909792919,0.01266182282186811,0.02819263199756917,0.0018084521781374222,0.021185932398878653,0.024955180347238905,0.00804125668496184,0.004313226924206861,0.019166831766320072,0.029097658767141557,0.022853564309494367,0.024629970507381062,0.021462694479421295,0.03251647275119481,0.026815346426228244,0.012689116571028778,0.02018450556451873,0.03472064952403201,0.004635235624867169,0.03460134434642538,0.030935983568683774,0.03238388629981968,0.00273205084585778,0.0013504714045860934,0.007240315158625365,0.010154754027681883,0.01747473993241718,0.013090012560693174,0.01710213951639396,0.006523873134012448,0.0002061246691873963,0.03599677726474377
1653,6.08410390203311,13.982920830220278,0.4351096581255023,0.036365987051778785,0.012988935311700133,0.03042549944353084,0.04032993871004765,0.0308351190928866,0.028137888501006517,0.017660254128309395,0.013246855241818234,0.006118162297530506,0.03265952824013306,0.006808194345861119,0.007826047419688127,0.03239583394017698,0.00459836918511616,0.014358601397720428,0.03584056072046129,0.010296303320637124,0.005010552843661994,0.040024404175037775,0.010246911928303546,0.006460610548980808,0.03649729511524935,0.02521689719873662,0.02808338300111128,0.01853412443798886,0.03251604860652826,0.00011034739248547178,6.207193745671802e-05,0.03107081643865,0.008287011721530955,0.019111984557101443,0.01121753565278089,0.02811567542705975,0.016412716233578626,0.003364584841434739,0.005376815506414807,0.016340414841664583,0.009678740663438538,0.03672442240406845,0.03818331421747948,0.028525667064996096,0.015955739615239193,0.016890986455676795,0.022178889375478204,0.010940244873573165,0.0033086412864495574,0.0008681907336650694,0.024757863707213827,0.006967606486074105,0.0036753836770478604,0.016496647411036205,0.007587673125775739,0.003400132380830335,0.027895581485617625,0.02301199428218022
1723,6.083583766203899,12.70642993110421,0.47877994048602335,0.00558197217596363,0.02972779125177716,0.008284774245445381,0.024290956251238987,0.011218526945787007,0.02211681966748345,0.03043114567003669,0.016075295408545482,0.031477113853539455,0.03006992232164549,0.0012980025803089948,0.00045138716664585535,0.022790095341833533,0.030678945088811544,0.005939319801433689,0.0045732796974303335,0.0030244920200482267,0.0019496301243308756,0.018236817421957065,0.016077981400347392,0.008073939640096813,0.030713387828464726,0.019894731276216875,0.012733702162297232,0.028293550954083584,0.028564981517945388,0.006861990406400704,0.024518050966454468,0.029915047426834564,0.0076185371927574045,0.03178150821811906,0.023047692376102512,0.006699824749578301,0.007340367686617538,0.025420682996740978,0.020319619339305567,0.0312827476284042,0.016595537512300033,0.02577903790836787,0.0058370015557681725,0.03278813703406443,0.03215162211281358,0.0026315279084000542,0.01757522585377104,0.004438369476818351,0.019608844886210498,0.030592197066775073,0.030256739195666682,0.0041968774834827876,0.02193132266236854,0.027071268323485005,0.02524539661747981,0.005186004480279952,0.024845143559736053,0.015895115561182022
473,6.083404500096917,12.763170284668318,0.47663741565875445,0.012201989228304717,0.02222069397286437,0.02260670803269842,0.028359071905971374,0.004062897201969242,0.010945767977625271,0.020615402846158135,0.032904560169422156,0.014071906282080663,0.025961597944709282,0.0063399111096788825,0.01031013184590751,0.004963985148650953,0.006807658762837202,0.00634711843557675,0.032333244741944815,0.02831226414397436,0.038555320002311204,0.006638055289940502,0.023726706854173652,0.010107084468968216,0.002612149108418678,0.0060577571398248336,0.015328698528529444,0.03361647249984698,0.0051404860931985544,0.008482025252576604,0.029540158817221197,0.03499198337359595,0.0246366571315331,0.03150987956159166,0.012109059233445492,0.011274015645796507,0.004528543684617575,0.02150806639496793,0.02644373091443803,0.00042781965690011717,0.007078590660633778,0.02457410994776735,0.03116706409256488,0.03274701531935716,0.031332611660633974,0.014330308135224993,0.019628772610809735,0.03219826670436329,0.01862673828174685,0.009151247452044221,0.009923585632014644,0.004515705872591343,0.030311900864710667,0.012499060156333399,0.020849939541884948,0.012853197250241094,0.017319273112049685,0.034293033302757625
1047,6.082876595064879,12.747147738943935,0.4771951121646628,0.004566690302499388,1.636162225600942e-05,0.011467625582554264,0.034620433577974535,0.018823407002860008,0.02399246788434129,0.0045100146443268286,0.024949066269552858,0.030555562998417097,0.028184422734250942,0.031455155104824294,0.03329739460962773,0.010478517487314138,0.015490822264483638,0.02413513080811844,0.018922855230936075,0.032775881515144205,0.03271667951110602,0.020887876004831014,0.03386158624385467,0.014988539129581266,0.0018514760789493248,0.00020523493762816694,0.0036309055234491875,0.024020148331206238,0.027504785009736504,0.022612424408467717,0.0217138166402538,0.02010155813650987,0.019053334755362902,0.0064371290260751635,0.030791413607219455,0.020695440046092778,0.00026582680412581865,0.02158561501957026,0.017193543545967645,0.009729999520630158,0.0049781529285119275,0.027630740710715748,0.011505165781163082,0.022452226050946093,0.0018430543224110202,0.006448800016577225,0.004855819548841977,0.0224731821683349,0.019883735018729507,0.01884719249311296,0.020844495685778678,0.019218460276317354,0.01559459451211779,0.01186989758765665,0.03449928251307302,0.014022927035271755,0.016320104403474908,0.028623027026865693
109,6.080622280384339,13.43765268320604,0.452506283927379,0.0005272013340937937,0.01963175511147941,0.010419759737611972,0.01220865066121239,0.02511260000607727,0.021537558204118224,0.028971692205717558,0.007909913808023304,0.022224416840315737,0.02990877394317364,0.03160999988887221,0.010775832653520542,0.004797100378614843,0.015191323438508802,0.007646679584412681,0.02756303289629971,0.01825729526467596,0.026387826679626553,0.01902529018645194,0.02151207433203249,0.003434442621643635,0.030117108732257744,0.02380348075340014,0.02691798069655913,0.017883584225553393,0.030728282129167107,0.03138391565504373,0.018761986140392997,0.017120476514437204,0.0005953311765923524,0.012247476284078442,0.007818838243951983,0.02917029828005051,0.008969725055424912,0.013881969286331234,0.017636576868585253,0.008014651292549694,0.030141410976334954,0.02397416652658685,0.016160799642146426,0.033310376538741825,0.020151840577004747,0.012755986969161982,0.007928335293333824,0.03352927402804801,0.03198182785517363,0.00686986435846486,0.0194880713078136,0.012979293956854213,0.019709920324562785,0.013330395923841007,0.009525895775182307,0.012670342092399754,0.017466280668534048,0.018321016074956675
1474,6.078386152399337,13.068185004556728,0.4651285660770698,0.03788270365488037,0.0065474709950630984,0.018385764542506764,0.0034612799425339223,0.024046852256851086,0.030218225488309193,0.03904615148306399,0.005917392860266171,0.007699974372330859,0.01940196934306131,0.0016919672936975268,0.024698709494652655,0.010162365618979083,0.03502532478929464,0.007425792851705715,0.02774771801789464,0.013732117242806112,0.0398790488463793,0.013159100821006887,0.021113773397053337,0.007150783634177033,0.02743046294157627,0.0009749086019025603,0.011120314447099865,0.0007088617967654531,0.016300469096110066,0.02354422135409586,0.03801249823441221,0.004994891632103675,0.006037743182609544,0.008044080870767635,0.011633187535969307,0.0362586039269804,0.013779681338986827,0.009587623731854573,0.016917950927740795,0.009718332595991062,0.003998303948966834,0.016848198448570086,0.018431225500771798,0.04011002008359862,0.031646911479304596,0.032386044887797366,0.02155050194565481,0.013721884013365304,0.020198078475436226,0.030882203088083083,0.0107148834770873,0.02621172523160878,0.01938510951293141,0.03005493077289204,0.030651193746932176,0.004635396608134834,0.010043635300164375,0.00907143431722041
1577,6.078121982046308,12.728975517894918,0.4775028417252774,0.027190813884185018,6.376005349090329e-05,0.015876278580319966,0.008571598908368665,0.03340556825509716,0.014349137141333767,0.018481165414763683,0.03058318492931764,0.031658603610332584,0.0331961376996268,0.027665756134463378,0.026768939908627932,0.028695245695718807,0.029202859075258075,0.01849444471583049,0.003659673659098517,0.0026428393300091148,0.02144300438590653,0.024849002273532008,0.004611824375309826,0.008993157473409346,0.004088919596012668,0.008553000221510497,0.013176619506825556,0.022089700848062083,0.030901445412558737,0.020480680106053997,0.013589691527730416,0.01855653316144722,0.011411530365303573,0.009553273920959225,0.033825384829397266,0.02474561396754754,0.016260659754141427,0.01696278048491079,0.017350920687050433,0.0031818542895133014,0.008988169494231356,0.03289639416944948,0.0320635589587072,0.034150755671434774,0.015933201778804758,0.010614271592257864,0.00016713926417833913,0.02998766258289072,0.009569395505374651,0.02249819570615433,0.03128665286172506,0.03262779695534739,0.032977113839308264,0.010322624915811695,0.0035351677101103395,0.015438475785457706,5.1901838129871146e-05,0.0017599171876012017
331,6.076957331366564,14.419547292261006,0.42143884327270636,0.0070505320581111626,0.0010310370830074096,0.012150454166888492,0.00456030034373932,0.02622507453135447,0.013875232789297563,0.012889092346118895,0.018327285589095476,0.026522645146352542,0.03151347487037784,0.034233281694262895,0.029204213710126402,0.02868969540971089,0.014445813572672299,0.014004098149536593,0.02257372082072155,0.024510478664101523,0.029321263698048734,0.03198776111137307,0.00013706688383921038,0.004384706098895186,0.02896905123495725,0.014330490222552507,0.008159531656802638,0.027472146050461044,1.922471483894106e-05,0.017762056323960395,0.02543587486509078,0.013970741228253787,0.00777405958849058,0.0026590204700203965,0.007846854205759111,0.018511194923147786,0.013693752964096315,0.01824349024039351,0.023422287818589,0.002114652167605523,0.012376621428242142,0.02590978767818507,0.023031079526115394,0.02203960147720547,0.030170511089371136,0.02595088900460981,0.031733452989702274,0.016821404385330054,0.019511419345806382,0.010270554643135426,0.0014992180594811373,0.00025057594724626564,0.033904501250749154,0.014082284105821305,0.02352605485316931,0.024906778258677556,0.03379298216709194,0.03220062637740909
547,6.075336096556256,12.881061605420024,0.4716487105379505,0.0032121701828689265,0.011522840700269448,0.011660472169918371,0.017929707177157844,0.03467931026394282,0.02863918039306385,0.01346849942706556,0.02008969903574612,0.028635263270387644,0.023780496986170806,0.005084347328139432,0.016822398473288168,0.024639928866180064,0.023160665668948914,0.016224725213535914,0.007644487938028349,0.011774950086695272,0.0249409503722121,0.009607498146076645,0.009839098960881233,0.0058052541704517535,0.021606279671681116,0.005066620586093656,0.026023605089831394,0.02116088030587715,0.022181306516897877,0.015418370946223895,0.022196081682129696,0.013147328678530707,0.03573034310768099,0.000600901607136523,0.022810571511340562,0.03466466093405464,0.02209095062169803,0.026623947569680537,0.015169764833275558,0.00047841796964652006,0.012012384925441778,0.03236015060737163,0.009502811437183525,0.03229650094850473,0.0014918590154625996,0.02989058008583302,6.47191779028561e-05,0.012505014740767612,0.003454528456921287,0.021005404364856695,0.024881543936787914,0.03126556295635124,0.031028864743919072,0.019694479763874326,0.011700973730172915,0.026520034169221735,0.022981899342040132,0.02321071113457885
599,6.0749578381526455,13.675796112755023,0.4442123725789321,0.004901917995842555,0.008465044402755003,0.02470850103800887,0.025580692478183748,0.03296412731723814,0.02255956776538763,0.0157147455240708,0.014682789935078062,0.0020976194705699426,0.02875028390553615,0.005952028667263757,0.031954482879068026,0.012544817488204794,0.019126473935973318,0.010675835660761966,0.030101388550998844,0.005644224307058382,0.021201676542417097,0.011997452549138607,0.013167587274094464,0.029282431896272332,0.002820673897924394,0.0041086060256252215,0.01339799505142864,0.022849860239128484,0.029430480580273394,0.012907246408235151,0.001232389710076409,0.031724082826909875,0.02566018591756556,0.0017477778574624962,0.029567261062920812,0.03208587254925612,9.182616702115268e-05,0.01845043798224493,0.018359040116627288,0.00600876541212214,0.032275540820095795,0.02939408865966495,0.02890098052494883,0.021550684200415254,0.029927532741402533,0.004163265280870343,0.019329133521777533,0.023291411718212054,0.03239576278106829,0.030079527274274244,0.004557079010018182,0.004330898112966583,0.031005023173325156,0.01493954022222842,0.02103095575765174,0.0073591898938189055,0.029895860104060652,0.013057334814455847
704,6.073893335094144,12.977795173999338,0.4680219755096016,0.0003667222758810551,0.009157830743090895,0.005077358859932979,0.044907765031391635,0.024668249701717486,0.03660026266288738,0.01930480406371112,0.023059988235247863,0.015003395186055563,0.023980341249443204,0.010064041928138468,0.00571195476014996,0.03732706252917434,0.023294622933691143,0.013672716482296727,0.04357531814453335,0.012150581150101373,0.0014608692148704483,0.011849167371984807,0.028331218591197124,0.003441937314355589,0.02916524331745801,0.008479187127409606,0.01637870142895505,0.005291251607895063,0.0031544993854473657,0.013437609504762279,0.017648343544766985,0.02505179632613951,0.01778238373988542,0.025027896060355707,0.023968018047818812,0.003874846425730514,0.0010028026937633978,0.03593413801852081,0.004295542148216014,0.01809122311771884,0.012452235274285323,0.04237494783030893,0.017144981035514727,0.02492334045110256,0.030180338831190586,0.026561476995887963,0.014781627888526029,0.00376403304747738,0.013298198984313652,0.03826809382494712,0.03355069097886426,0.01411137803263296,0.0016001734771284948,0.002299904277645958,0.025127055416109764,0.04106245778443222,0.012264091063603337,0.004645283881332541
1657,6.071500153704495,12.623974669128662,0.4809499632910436,0.019699320542572982,0.024276054896098635,0.0011696129893433087,0.025038498728850316,0.010231956065726867,0.026783761185110458,0.02625666391976257,0.031835293885835204,0.005141079613867431,0.03286989395838789,0.02054594329985831,0.026279043598184778,0.0017943713056671883,0.029210116629465373,0.03187621374878818,0.02878113028822082,0.015294104264746384,0.027229640772525033,0.02339020997970799,0.01878276141812154,0.011653772753801993,0.005041236967875601,0.031240593715061073,0.017798187057452414,0.00159046891705326,0.003841580756212848,0.0263238901613953,0.025078443326103036,0.015780929413083174,0.013819825825257802,0.020416922791392657,0.00359518928719363,0.03178235290073186,0.0003182283008309542,0.020491900745907753,0.03296809020041122,0.023188019401376075,0.010713162809641335,0.019889222457032205,0.02431445675520838,0.029565771610298462,0.012027467326204626,0.01647223873700382,0.01617669060386358,0.011759602998144358,0.0074207955215483574,0.0037330161640466842,0.021861376963864997,0.009650834501416506,0.029505891685425504,0.01860458499977934,0.019418767364658928,0.015909523268543734,0.016756422956114132,0.004804869665223226
1441,6.068116479536288,12.55045710031272,0.4834976472199637,0.014901063195181335,0.03097922757934534,0.019172361413525872,0.032157530653988936,0.01429836672726288,0.032937646887825175,0.030409945757497565,0.012203351238483064,0.026243298594010832,0.013949045448167718,0.005228590920621186,0.014678833184914912,0.00819921144189973,0.022955514462272255,0.017663614168583825,0.011260026602480046,0.028620485593891326,0.03106466463811267,0.02598225948819646,0.015630371384633922,0.010501179627000048,0.014379832793460149,0.010077852614913764,0.009960294815294595,0.0359692014616004,0.016221897846795175,0.023921532407857014,0.026469762355927694,0.015065161094903077,0.002623353650772182,0.02178471843892626,0.0258093429707936,0.02110742262891875,0.0006998662050879787,0.022968582396048997,0.0003964032470202098,0.026869703064087636,0.005370102228126976,0.03116759907227019,0.012639265278981323,0.02993716893345411,0.028577725244821744,0.021788209073215156,0.02549285369212485,0.02310202164297094,0.03240706713788784,0.026861458916934984,0.01700620127369483,0.012300857631481357,0.008359405933170945,0.0007039740548063497,0.0260674210870937,0.0018568771894886084,0.0017045883648897449,0.0012956862442838153
412,6.063977489668563,14.050027851258793,0.4315989657718201,0.022818114410197095,0.010346744765603533,0.028193602329637753,0.002592937296739191,0.0275029413905832,0.032429020424714704,0.026021011950414688,0.00817309002926429,0.03384090375632408,0.034003140209162605,0.014167570872245877,0.02352248246082533,0.007388527553055858,0.023805239032024663,0.0071670045091584466,0.027879090546856056,0.024613294469706615,0.02274469874507863,0.0003553000513487454,0.013135491265925508,0.028000674526023273,0.014884243143469297,0.007437652804189639,0.018207080883565242,0.0025236075996818053,0.00787582108069632,0.02553374578941447,0.004631554544234836,0.02853889537248803,0.01979803076103337,0.011793157894368933,0.029212247606016515,0.002088711558112434,0.019965831423028328,0.021331407399563698,0.0018554689084267241,0.009991973173099914,0.007905908117394961,0.03099409215610031,0.0002760852229620237,0.0282190756919613,0.023604160890814675,0.015476310219603908,0.007609524319832934,0.025811841472040315,0.026704694396574864,0.02246553930110575,0.03154440269609929,0.023053870772766785,0.020027276786489006,4.4579729436171975e-05,0.02665426443118575,0.022833785320201885,0.031324483666347,0.011079794272803367
135,6.0629034970569124,13.542701901594114,0.4476878795023353,0.010176277755661618,0.0049567476508459146,0.00041806298199725356,0.014118766316092034,0.01973513616687727,0.030236680914010897,0.010237236979154782,0.013865938031384419,0.025484855348682812,0.005629224703439992,0.033394393973803116,0.03333822517410954,0.001472738318577759,0.0077096434482697325,0.014443282782004465,0.010519220317371123,0.0030057811367605633,0.018690942400558772,0.030998817789382238,0.028731572457151813,0.02384052048544635,0.015926758325427767,0.0016915674615097364,0.01912163977145714,0.02419193759513333,0.010928005760562198,0.028324987925314564,0.02377970331896274,0.019592880241288763,0.014872559270689157,0.0026158121197064565,0.004670635392957383,0.02835490552129986,0.030847029368752273,0.014924143947969638,0.004859746172241508,0.015931890500425462,0.02973524465057224,0.029029774945237365,0.032766195299480244,0.03368582988571706,0.03191524257117964,0.02447580869267601,0.03176697884376798,0.024646640396999632,0.014236731324993382,0.02643179216405394,0.0030952458653731017,0.028925289669944947,0.03161008111215317,0.011477192666397342,3.9512243202193e-05,0.014402296377703284,0.01071756016910537,0.019404315296162485
284,6.06216977659094,13.936008393499964,0.43500043953894707,0.002726718740678315,0.01679425503800997,0.012645216272056337,0.03384267023755603,0.01375040123226312,0.0008941333948320945,0.020121300091443285,0.014852407650107641,0.025521350981381044,0.012122063537229142,0.028781863202504483,0.02464521270462984,0.02783823306954341,0.008958625885953137,0.021621745341866908,0.004016834722495548,0.003118417496366128,0.01995206785943443,0.013902886657995592,0.027081695413902266,0.003499106656308162,0.011779391760299615,0.033880815948305165,0.014891489205206382,0.02260630196346147,0.0028893546463540217,0.027440110033399412,0.03029357697690548,0.02305327720755053,0.03238156885534086,0.03224308275234378,0.021737877593212208,0.028787279780230646,0.02266578864750577,0.0076278056722330085,0.017416384517923905,0.002342392670557703,0.004324856000490521,0.0337070313447293,0.029979888287879723,0.029399922939384412,0.025172752030506743,0.02745850790847167,0.023295907068666934,0.0337396587618341,0.003038553429497294,0.0062272396086412,0.023100607912801756,0.011678602702637004,0.015155387480601221,0.008070696890174084,0.0014032262393353812,0.015961643684933573,0.02355116594044875,0.0160106473515795
