Date,BP,ACB,LYFT,CRON,AAL,KO,WFC,BX,DAL,MVIS,AMC,AAPL,BB,MSFT,SPCE,FUBO,SNDL,T,ROKU,W,BABA,ABNB,DASH,FOUR,PLTR,CWH,TLRY,DXCM,TSLA,ESTC,MDB,BA,LUV,AMZN,SUMO,BYND,APHA,HEXO,NIO,MARA,OGEN,BBBY,XNET,DDOG,HAIN,DRIV,RIOT,ODT,AGCB,ALRN,PRGO,FB,CHWY,ESPR,AFRM,DOCU,AMD,OEG,ENG,NVDA,FTCH,HOL,ASPL,CCIV,HTZGQ,CCV
2020-12-15,21.940000534057617,10.210000038146973,49.29999923706055,8.119999885559082,17.010000228881836,53.84000015258789,29.636213302612305,64.25910949707031,41.849998474121094,4.210000038146973,2.859999895095825,127.6891860961914,8.300000190734863,214.1300048828125,24.510000228881836,26.469999313354492,0.5,30.048351287841797,320.1400146484375,272.2300109863281,255.11000061035156,124.80000305175781,158.88999938964844,62.779998779296875,26.43000030517578,30.549999237060547,7.869999885559082,354.2099914550781,633.25,137.67999267578125,335.19000244140625,229.5,46.41999816894531,3165.1201171875,25.399999618530273,137.61000061035156,8.119999885559082,4.360000133514404,43.5,7.070000171661377,0.4300000071525574,19.530000686645508,2.9100000858306885,101.2300033569336,37.83000183105469,23.250246047973633,10.180000305175781,15.1899995803833,,0.9700000286102295,48.369998931884766,275.54998779296875,91.12999725341797,28.170000076293945,,233.6999969482422,97.12000274658203,1.25,1.7200000286102295,534.4199829101562,58.70000076293945,10.029999732971191,9.949999809265137,9.970000267028809,1.6349999904632568,
2020-12-16,21.829999923706055,9.819999694824219,49.90999984741211,8.109999656677246,16.860000610351562,53.060001373291016,29.556467056274414,64.05194854736328,41.08000183105469,4.010000228881836,2.7799999713897705,127.61929321289062,8.239999771118164,219.27999877929688,25.860000610351562,29.700000762939453,0.4790000021457672,29.763395309448242,325.82000732421875,273.0899963378906,261.8900146484375,137.99000549316406,158.0500030517578,64.73999786376953,25.920000076293945,28.520000457763672,9.329999923706055,352.3500061035156,622.77001953125,143.49000549316406,336.989990234375,225.8699951171875,45.72999954223633,3240.9599609375,26.280000686645508,139.3699951171875,8.050000190734863,4.360000133514404,44.66999816894531,8.229999542236328,0.44999998807907104,19.809999465942383,3.0399999618530273,104.55000305175781,38.5,23.200288772583008,10.760000228881836,14.609999656677246,,1.0099999904632568,47.40999984741211,275.6700134277344,94.12000274658203,28.760000228881836,,237.0800018310547,96.8499984741211,1.2200000286102295,1.6699999570846558,529.7000122070312,60.90999984741211,10.010000228881836,10.010000228881836,9.944999694824219,1.6299999952316284,
2020-12-17,21.899999618530273,9.729999542236328,49.470001220703125,7.900000095367432,16.799999237060547,53.27000045776367,29.377033233642578,64.4563980102539,41.11000061035156,4.989999771118164,2.8499999046325684,128.50796508789062,8.260000228881836,219.4199981689453,25.5,35.31999969482422,0.4390000104904175,29.105043411254883,329.4800109863281,285.05999755859375,264.42999267578125,147.0500030517578,154.2100067138672,67.79000091552734,27.229999542236328,28.65999984741211,8.960000038146973,357.9100036621094,655.9000244140625,147.52999877929688,372.8500061035156,221.24000549316406,46.38999938964844,3236.080078125,29.389999389648438,143.22999572753906,7.610000133514404,4.199999809265137,46.0,9.470000267028809,0.4399999976158142,19.799999237060547,3.0899999141693115,108.69999694824219,38.2400016784668,23.37014389038086,10.395000457763672,14.449999809265137,,1.0099999904632568,46.970001220703125,274.4800109863281,100.18000030517578,29.6200008392334,,247.0,96.83999633789062,1.2000000476837158,1.7000000476837158,533.6500244140625,62.79999923706055,10.111000061035156,10.0,9.970000267028809,1.649999976158142,
2020-12-18,21.739999771118164,9.600000381469727,49.97999954223633,7.78000020980835,16.510000228881836,53.7400016784668,28.918485641479492,63.726409912109375,40.68000030517578,5.050000190734863,2.799999952316284,126.47101593017578,6.949999809265137,218.58999633789062,23.84000015258789,39.25,0.4359999895095825,28.888866424560547,340.7099914550781,276.7300109863281,260.0,157.3000030517578,166.35000610351562,70.72000122070312,25.969999313354492,28.700000762939453,8.890000343322754,358.57000732421875,695.0,153.5500030517578,376.8699951171875,219.75,46.029998779296875,3201.64990234375,30.5,144.72999572753906,7.650000095367432,4.199999809265137,46.720001220703125,9.3100004196167,0.41999998688697815,18.719999313354492,3.0399999618530273,107.72000122070312,38.290000915527344,23.27022933959961,10.050000190734863,14.520000457763672,,0.9900000095367432,46.09000015258789,276.3999938964844,100.12999725341797,28.200000762939453,,241.0,95.91999816894531,1.2899999618530273,1.7000000476837158,530.8800048828125,63.060001373291016,10.050000190734863,10.0,9.960000038146973,1.649999976158142,
2020-12-21,20.68000030517578,8.9399995803833,49.90999984741211,7.46999979019165,16.100000381469727,52.810001373291016,29.4567813873291,63.57843780517578,40.13999938964844,5.769999980926514,2.680000066757202,128.03866577148438,7.110000133514404,222.58999633789062,24.799999237060547,49.47999954223633,0.5049999952316284,28.505647659301758,354.0,283.0,260.42999267578125,163.02000427246094,160.22999572753906,69.73999786376953,28.510000228881836,27.760000228881836,8.390000343322754,348.8500061035156,649.8599853515625,156.2100067138672,383.2900085449219,219.30999755859375,45.79999923706055,3206.179931640625,34.06999969482422,138.57000732421875,7.210000038146973,4.0,48.95000076293945,11.5,0.4300000071525574,19.260000228881836,3.009999990463257,106.45999908447266,38.81999969482422,23.24025535583496,11.039999961853027,14.729999542236328,,1.0199999809265137,44.810001373291016,272.7900085449219,107.48999786376953,28.6200008392334,,248.0,93.2300033569336,1.3200000524520874,1.690000057220459,533.2899780273438,64.4000015258789,10.149999618530273,9.949999809265137,9.970000267028809,1.5800000429153442,
2020-12-22,20.479999542236328,8.930000305175781,49.5099983215332,7.579999923706055,15.479999542236328,52.7599983215332,28.868642807006836,63.96316146850586,38.939998626708984,9.270000457763672,2.5899999141693115,131.6832275390625,7.190000057220459,223.94000244140625,25.469999313354492,62.0,0.47999998927116394,27.906251907348633,354.7099914550781,284.8399963378906,255.8300018310547,163.19000244140625,156.7899932861328,72.72000122070312,28.040000915527344,28.3799991607666,8.460000038146973,354.2300109863281,640.3400268554688,159.0800018310547,396.0,218.77999877929688,45.31999969482422,3206.52001953125,33.63999938964844,138.67999267578125,7.119999885559082,4.079999923706055,47.58000183105469,13.970000267028809,0.44999998807907104,18.989999771118164,3.0199999809265137,111.06999969482422,38.9900016784668,23.380136489868164,14.645000457763672,15.260000228881836,,1.059999942779541,43.849998474121094,267.0899963378906,106.69000244140625,28.670000076293945,,251.60000610351562,93.16000366210938,1.3600000143051147,1.840000033378601,531.1300048828125,64.83999633789062,10.229999542236328,10.029999732971191,10.0,1.5499999523162842,
2020-12-23,21.209999084472656,9.319999694824219,50.06999969482422,7.679999828338623,15.890000343322754,53.08000183105469,30.25425910949707,64.17032623291016,40.2400016784668,6.650000095367432,2.559999942779541,130.7646026611328,7.090000152587891,221.02000427246094,26.81999969482422,52.59000015258789,0.5,28.250167846679688,360.55999755859375,257.6400146484375,256.17999267578125,158.00999450683594,158.22000122070312,71.86000061035156,28.690000534057617,29.100000381469727,8.890000343322754,355.989990234375,645.97998046875,157.02999877929688,376.2200012207031,219.69000244140625,46.75,3185.27001953125,32.34000015258789,139.9199981689453,7.420000076293945,4.230000019073486,47.0099983215332,10.8100004196167,0.5400000214576721,18.8799991607666,3.049999952316284,107.44000244140625,39.869998931884766,23.599950790405273,13.90999984741211,15.739999771118164,,1.159999966621399,43.65999984741211,268.1099853515625,102.08000183105469,28.15999984741211,,244.0500030517578,91.55000305175781,1.5,2.2799999713897705,520.3699951171875,63.75,10.130000114440918,9.989999771118164,10.029999732971191,1.5140000581741333,
2020-12-24,21.059999465942383,8.869999885559082,48.86000061035156,7.480000019073486,15.65999984741211,53.439998626708984,29.745866775512695,64.11113739013672,39.72999954223633,6.550000190734863,2.509999990463257,131.77308654785156,7.059999942779541,222.75,25.850000381469727,44.18000030517578,0.4729999899864197,28.191211700439453,356.989990234375,252.82000732421875,222.0,154.83999633789062,158.4600067138672,71.79000091552734,27.75,29.190000534057617,8.59000015258789,355.0199890136719,661.77001953125,155.99000549316406,378.4800109863281,217.14999389648438,46.279998779296875,3172.68994140625,32.189998626708984,136.58999633789062,7.130000114440918,4.059999942779541,45.77000045776367,10.920000076293945,0.4300000071525574,18.600000381469727,2.930000066757202,106.27999877929688,40.0,23.579967498779297,13.119999885559082,17.25,,1.1299999952316284,44.0099983215332,267.3999938964844,104.01000213623047,29.299999237060547,,244.92999267578125,91.80999755859375,1.4800000190734863,2.950000047683716,519.75,64.0,10.180000305175781,10.020000457763672,10.039999961853027,1.5,
2020-12-28,20.989999771118164,8.6899995803833,49.77000045776367,7.300000190734863,16.059999465942383,54.15999984741211,29.83558464050293,63.79546356201172,40.150001525878906,6.710000038146973,2.390000104904175,136.48605346679688,6.880000114440918,224.9600067138672,23.940000534057617,38.939998626708984,0.47699999809265137,28.05364418029785,340.4100036621094,238.22000122070312,222.36000061035156,149.0,147.88999938964844,71.4000015258789,25.6299991607666,28.0,8.369999885559082,362.30999755859375,663.6900024414062,152.3000030517578,363.0799865722656,216.08999633789062,46.119998931884766,3283.9599609375,30.559999465942383,126.44000244140625,6.860000133514404,4.03000020980835,44.060001373291016,12.25,0.4300000071525574,18.770000457763672,3.1600000858306885,100.22000122070312,40.31999969482422,23.669889450073242,15.649999618530273,16.969999313354492,,1.1100000143051147,44.650001525878906,277.0,92.61000061035156,27.719999313354492,,229.1999969482422,91.5999984741211,2.1700000762939453,2.890000104904175,516.0,62.40999984741211,10.180000305175781,10.050000190734863,10.079999923706055,1.5140000581741333,
2020-12-29,21.06999969482422,8.399999618530273,49.25,7.119999885559082,15.859999656677246,54.130001068115234,29.686058044433594,63.6672248840332,40.029998779296875,6.320000171661377,2.2899999618530273,134.66876220703125,6.769999980926514,224.14999389648438,23.75,38.7400016784668,0.4620000123977661,28.043819427490234,339.57000732421875,233.36000061035156,236.25999450683594,150.0,141.27000427246094,71.01000213623047,24.65999984741211,27.520000457763672,8.220000267028809,356.8999938964844,665.989990234375,147.8699951171875,363.8599853515625,216.25,46.150001525878906,3322.0,28.920000076293945,125.9000015258789,6.820000171661377,3.799999952316284,46.13999938964844,11.760000228881836,0.41999998688697815,18.829999923706055,2.880000114440918,98.91999816894531,39.970001220703125,23.53999900817871,15.789999961853027,17.280000686645508,,1.0199999809265137,44.54999923706055,276.7799987792969,90.91999816894531,27.1299991607666,,228.16000366210938,90.62000274658203,2.4700000286102295,3.0399999618530273,517.72998046875,62.81999969482422,10.09000015258789,10.0600004196167,10.0600004196167,1.4850000143051147,
2020-12-30,21.030000686645508,8.779999732971191,50.34000015258789,7.239999771118164,16.149999618530273,54.439998626708984,29.656150817871094,63.82505798339844,40.560001373291016,6.179999828338623,2.1600000858306885,133.52047729492188,6.670000076293945,221.67999267578125,24.010000228881836,33.310001373291016,0.48500001430511475,27.994688034057617,338.739990234375,230.6699981689453,238.38999938964844,148.42999267578125,140.1999969482422,74.08999633789062,25.100000381469727,27.360000610351562,8.630000114440918,362.7699890136719,694.780029296875,148.22000122070312,365.1099853515625,216.6699981689453,46.40999984741211,3285.85009765625,28.68000030517578,126.48999786376953,7.059999942779541,3.8499999046325684,48.380001068115234,10.880000114440918,0.4399999976158142,18.649999618530273,2.9800000190734863,99.30999755859375,39.880001068115234,23.969999313354492,17.260000228881836,17.549999237060547,,1.090000033378601,44.47999954223633,271.8699951171875,92.33999633789062,28.149999618530273,,225.89999389648438,92.29000091552734,2.3499999046325684,2.9700000286102295,525.8300170898438,64.52999877929688,10.199999809265137,10.180000305175781,10.069999694824219,1.3849999904632568,
2020-12-31,20.520000457763672,8.3100004196167,49.130001068115234,6.940000057220459,15.770000457763672,54.84000015258789,30.084794998168945,63.933570861816406,40.209999084472656,5.380000114440918,2.119999885559082,132.4920196533203,6.630000114440918,222.4199981689453,23.729999542236328,28.0,0.4740000069141388,28.259994506835938,332.0199890136719,225.80999755859375,232.72999572753906,146.8000030517578,142.75,75.4000015258789,23.549999237060547,26.049999237060547,8.260000228881836,369.7200012207031,705.6699829101562,146.1300048828125,359.0400085449219,214.05999755859375,46.61000061035156,3256.929931640625,28.579999923706055,125.0,6.920000076293945,3.680000066757202,48.7400016784668,10.4399995803833,0.44999998807907104,17.760000228881836,2.890000104904175,98.44000244140625,40.150001525878906,23.969999313354492,16.989999771118164,19.200000762939453,,1.0399999618530273,44.720001220703125,273.1600036621094,89.88999938964844,26.0,,222.3000030517578,91.70999908447266,2.190000057220459,3.200000047683716,522.2000122070312,63.810001373291016,10.109999656677246,9.970000267028809,10.010000228881836,1.2799999713897705,
2021-01-04,20.829999923706055,9.520000457763672,47.279998779296875,7.610000133514404,15.130000114440918,52.7599983215332,29.60630989074707,62.148048400878906,38.72999954223633,5.210000038146973,2.009999990463257,129.2169189453125,6.579999923706055,217.69000244140625,23.209999084472656,24.239999771118164,0.550000011920929,28.928171157836914,317.8999938964844,236.4600067138672,227.85000610351562,139.14999389648438,139.19000244140625,71.73999786376953,23.3700008392334,26.510000228881836,9.0,357.739990234375,729.77001953125,141.4600067138672,350.4100036621094,202.72000122070312,45.040000915527344,3186.6298828125,26.510000228881836,125.56999969482422,7.300000190734863,4.0,53.4900016784668,11.010000228881836,0.5199999809265137,18.030000686645508,3.009999990463257,91.2300033569336,39.63999938964844,24.010000228881836,16.479999542236328,21.739999771118164,,1.0499999523162842,44.630001068115234,268.94000244140625,88.9000015258789,27.709999084472656,,222.41000366210938,92.30000305175781,2.140000104904175,2.940000057220459,524.5399780273438,62.0,10.199999809265137,10.079999923706055,10.039999961853027,1.2999999523162842,
2021-01-05,22.3799991607666,9.699999809265137,48.849998474121094,7.519999980926514,15.430000305175781,52.18000030517578,30.433691024780273,61.96062088012695,39.54999923706055,5.519999980926514,1.9800000190734863,130.81451416015625,6.769999980926514,217.89999389648438,24.1200008392334,27.329999923706055,0.5400000214576721,28.751300811767578,335.17999267578125,241.92999267578125,240.39999389648438,148.3000030517578,144.42999267578125,73.7300033569336,24.600000381469727,28.260000228881836,9.510000228881836,368.75,735.1099853515625,145.3699951171875,355.55999755859375,211.6300048828125,45.63999938964844,3218.510009765625,26.59000015258789,126.06999969482422,7.5,4.150000095367432,53.20000076293945,13.59000015258789,0.5799999833106995,19.760000228881836,3.1500000953674316,93.02999877929688,40.20000076293945,24.59000015258789,18.40999984741211,20.209999084472656,,1.2999999523162842,44.27000045776367,270.9700012207031,95.29000091552734,28.75,,228.5,92.7699966430664,2.0799999237060547,2.890000104904175,536.1900024414062,63.61000061035156,10.199999809265137,10.104999542236328,10.020000457763672,1.3899999856948853,
2021-01-06,23.40999984741211,10.270000457763672,47.459999084472656,8.649999618530273,15.520000457763672,50.52000045776367,32.586875915527344,60.826168060302734,40.380001068115234,5.230000019073486,2.009999990463257,126.41110229492188,6.710000038146973,212.25,24.170000076293945,27.170000076293945,0.6050000190734863,29.311391830444336,342.95001220703125,241.8800048828125,227.61000061035156,142.77000427246094,140.00999450683594,68.91999816894531,23.540000915527344,28.709999084472656,10.770000457763672,375.9200134277344,755.97998046875,142.00999450683594,335.29998779296875,211.02999877929688,46.75,3138.3798828125,25.68000030517578,117.62999725341797,8.390000343322754,4.690000057220459,50.5,16.959999084472656,0.6200000047683716,21.030000686645508,3.369999885559082,91.33000183105469,40.40999984741211,24.90999984741211,19.280000686645508,19.079999923706055,,1.2300000190734863,44.83000183105469,263.30999755859375,94.0199966430664,28.920000076293945,,223.85000610351562,90.33000183105469,2.1600000858306885,2.9600000381469727,504.5799865722656,60.5099983215332,10.25,10.069999694824219,10.010000228881836,1.3600000143051147,
2021-01-07,23.90999984741211,10.1899995803833,48.84000015258789,8.8100004196167,15.380000114440918,49.959999084472656,33.32454299926758,62.37493896484375,40.22999954223633,5.909999847412109,2.049999952316284,130.7246551513672,7.059999942779541,218.2899932861328,25.1299991607666,28.3700008392334,0.6850000023841858,29.389999389648438,379.2900085449219,250.07000732421875,226.89999389648438,151.27000427246094,152.77000427246094,70.30999755859375,25.0,28.809999465942383,11.34000015258789,387.1600036621094,816.0399780273438,150.44000244140625,351.6700134277344,212.7100067138672,47.33000183105469,3162.159912109375,27.200000762939453,120.69999694824219,8.59000015258789,4.769999980926514,54.279998779296875,22.360000610351562,0.8399999737739563,18.729999542236328,4.989999771118164,96.63999938964844,40.290000915527344,25.979999542236328,22.719999313354492,19.760000228881836,13.25,1.2300000190734863,46.0,268.739990234375,97.9800033569336,30.860000610351562,,239.02999877929688,95.16000366210938,2.880000114440918,5.099999904632568,533.760009765625,61.75,10.279999732971191,10.135000228881836,10.029999732971191,1.399999976158142,
2021-01-08,24.399999618530273,9.989999771118164,47.5,9.0600004196167,15.130000114440918,51.08000183105469,33.085296630859375,62.049400329589844,40.02000045776367,5.900000095367432,2.140000104904175,131.85296630859375,7.559999942779541,219.6199951171875,25.219999313354492,27.309999465942383,0.6819999814033508,29.020000457763672,399.1300048828125,258.3800048828125,236.19000244140625,149.77000427246094,156.08999633789062,71.7300033569336,25.200000762939453,27.5,11.3100004196167,388.0899963378906,880.02001953125,152.14999389648438,359.8599853515625,209.89999389648438,46.97999954223633,3182.699951171875,27.700000762939453,118.0999984741211,8.569999694824219,4.800000190734863,58.91999816894531,26.389999389648438,0.8100000023841858,18.940000534057617,4.300000190734863,99.94000244140625,40.38999938964844,26.5,26.59000015258789,19.440000534057617,12.649999618530273,1.350000023841858,44.63999938964844,267.57000732421875,96.87000274658203,31.049999237060547,,244.5399932861328,94.58000183105469,3.4000000953674316,4.730000019073486,531.0700073242188,61.5099983215332,10.229999542236328,10.180000305175781,10.029999732971191,1.399999976158142,
2021-01-11,24.3799991607666,10.4399995803833,48.369998931884766,9.800000190734863,15.0,50.20000076293945,33.1351432800293,61.84223937988281,39.40999984741211,5.849999904632568,2.200000047683716,128.7875518798828,7.650000095367432,217.49000549316406,24.920000076293945,27.190000534057617,0.7089999914169312,28.8700008392334,403.1300048828125,259.17999267578125,227.3699951171875,148.1300048828125,167.0,72.43000030517578,25.93000030517578,28.940000534057617,12.329999923706055,370.6400146484375,811.1900024414062,149.8800048828125,361.4599914550781,206.7899932861328,47.439998626708984,3114.2099609375,27.18000030517578,116.63999938964844,9.050000190734863,5.059999942779541,62.70000076293945,23.360000610351562,0.7699999809265137,20.489999771118164,3.7100000381469727,104.25,40.72999954223633,26.309999465942383,22.639999389648438,20.399999618530273,12.489999771118164,1.9199999570846558,44.599998474121094,256.8399963378906,97.1500015258789,31.360000610351562,,240.9600067138672,97.25,4.21999979019165,4.340000152587891,544.8599853515625,60.310001373291016,10.25,10.239999771118164,13.199999809265137,1.340000033378601,
